tier,suggested_size,conditions,entry_model,stop_model,target_model,be_model,trades,trades_per_year,trades_per_week,wins,losses,breakevens,winrate,profit_factor,avg_trade,median_trade,net_points,max_drawdown,sharpe,profitable_years_pct,profitable_years,years_tested,first_year,last_year,tier_rank
REJECT,ignore,large_premarket & large_lower_wick & red_bar,10pt_pullback,15pt_stop,20pt_target,be_after_15,56,8.0,0.15,25,18,13,0.4464,3.6435,12.75,0.0,713.75,85.0,5.71,0.7143,5,7,2020,2026,1
REJECT,ignore,large_premarket & large_lower_wick & red_bar,10pt_pullback,20pt_stop,20pt_target,be_after_15,56,8.0,0.15,25,18,13,0.4464,2.7326,11.14,0.0,623.75,120.0,4.81,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & large_lower_wick & red_bar,5pt_pullback,15pt_stop,25pt_target,no_be,56,8.0,0.15,25,31,0,0.4464,1.9075,7.54,-15.0,422.0,75.0,3.69,0.7143,5,7,2020,2026,1
REJECT,ignore,large_premarket & large_lower_wick & red_bar,5pt_pullback,20pt_stop,25pt_target,be_after_20,56,8.0,0.15,25,26,5,0.4464,1.7058,6.55,0.0,367.0,110.0,3.1,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & large_lower_wick & red_bar,5pt_pullback,25pt_stop,25pt_target,be_after_20,56,8.0,0.15,25,26,5,0.4464,1.3646,4.23,0.0,237.0,175.0,1.9,0.4286,3,7,2020,2026,1
REJECT,ignore,CORE_ONLY,5pt_pullback,20pt_stop,25pt_target,be_after_20,484,53.78,1.03,216,189,79,0.4463,1.937,7.3,0.0,3535.0,225.0,3.68,0.875,7,8,2018,2026,1
REJECT,ignore,low_volatility & large_lower_wick,15pt_pullback,15pt_stop,20pt_target,be_after_15,65,8.12,0.16,29,17,19,0.4462,5.299,16.87,0.0,1096.25,95.0,6.55,0.8571,6,7,2018,2025,1
REJECT,ignore,low_volatility & large_lower_wick,15pt_pullback,15pt_stop,30pt_target,no_be,65,8.12,0.16,29,36,0,0.4462,2.8542,15.4,-15.0,1001.25,150.0,5.56,0.8571,6,7,2018,2025,1
REJECT,ignore,large_premarket & large_lower_wick & green_bar,10pt_pullback,20pt_stop,25pt_target,be_after_20,65,7.22,0.14,29,26,10,0.4462,2.1635,9.31,0.0,605.0,120.0,4.37,0.625,5,8,2018,2026,1
REJECT,ignore,low_volatility & large_lower_wick,10pt_pullback,20pt_stop,25pt_target,be_after_20,65,8.12,0.16,29,27,9,0.4462,1.9204,7.65,0.0,497.0,125.0,3.74,0.8571,6,7,2018,2025,1
REJECT,ignore,low_volatility & large_lower_wick,5pt_pullback,25pt_stop,20pt_target,be_after_15,65,8.12,0.16,29,18,18,0.4462,1.6328,4.38,0.0,284.75,105.0,2.59,0.7143,5,7,2018,2025,1
REJECT,ignore,low_volatility & large_lower_wick,5pt_pullback,20pt_stop,30pt_target,no_be,65,8.12,0.16,29,36,0,0.4462,1.3955,4.38,-20.0,284.75,240.0,2.23,0.5714,4,7,2018,2025,1
REJECT,ignore,below_vwap & low_volatility,5pt_pullback,20pt_stop,20pt_target,be_after_15,139,17.38,0.33,62,47,30,0.446,2.3155,8.83,0.0,1227.0,160.0,3.65,0.5714,4,7,2018,2025,1
REJECT,ignore,above_vwap & large_premarket & green_bar,15pt_pullback,25pt_stop,30pt_target,be_after_20,83,9.22,0.18,37,20,26,0.4458,4.7965,22.08,0.0,1832.75,100.0,7.33,0.875,7,8,2018,2026,1
REJECT,ignore,above_vwap & large_premarket & green_bar,5pt_pullback,20pt_stop,25pt_target,be_after_20,83,9.22,0.18,37,31,15,0.4458,2.3512,10.09,0.0,837.75,80.0,4.73,0.875,7,8,2018,2026,1
REJECT,ignore,large_lower_wick & green_bar,15pt_pullback,25pt_stop,25pt_target,be_after_20,92,10.22,0.2,41,26,25,0.4457,2.9704,13.92,0.0,1280.75,100.0,5.63,0.875,7,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket,10pt_pullback,25pt_stop,20pt_target,be_after_15,258,28.67,0.55,115,65,78,0.4457,2.9359,12.06,0.0,3112.5,265.0,4.59,0.875,7,8,2018,2026,1
REJECT,ignore,large_lower_wick & green_bar,5pt_pullback,20pt_stop,20pt_target,be_after_15,92,10.22,0.2,41,31,20,0.4457,1.6093,4.11,0.0,377.75,100.0,2.94,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap & large_lower_wick,10pt_pullback,25pt_stop,20pt_target,be_after_15,128,14.22,0.27,57,33,38,0.4453,2.2918,8.33,0.0,1065.75,125.0,4.09,1.0,8,8,2018,2026,1
REJECT,ignore,large_premarket & green_bar,5pt_pullback,20pt_stop,20pt_target,be_after_15,256,28.44,0.55,114,85,57,0.4453,1.964,6.37,0.0,1631.75,240.0,3.37,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & green_bar,15pt_pullback,20pt_stop,25pt_target,be_after_20,173,19.22,0.37,77,56,40,0.4451,3.9071,18.53,0.0,3205.75,170.0,6.04,0.875,7,8,2018,2026,1
REJECT,ignore,large_lower_wick,15pt_pullback,15pt_stop,25pt_target,be_after_20,173,19.22,0.37,77,65,31,0.4451,3.8667,16.16,0.0,2795.0,110.0,6.48,1.0,8,8,2018,2026,1
REJECT,ignore,low_volatility & large_premarket,10pt_pullback,20pt_stop,25pt_target,be_after_20,173,19.22,0.37,77,72,24,0.4451,2.6272,13.43,0.0,2323.25,155.0,4.63,0.75,6,8,2018,2026,1
REJECT,ignore,low_volatility & large_premarket,5pt_pullback,25pt_stop,20pt_target,be_after_15,173,19.22,0.37,77,51,45,0.4451,2.0525,7.68,0.0,1329.0,205.0,3.29,0.5,4,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & green_bar,5pt_pullback,15pt_stop,25pt_target,no_be,173,19.22,0.37,77,96,0,0.4451,1.6401,5.33,-15.0,921.75,260.0,2.82,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap,10pt_pullback,15pt_stop,20pt_target,be_after_15,344,38.22,0.74,153,114,77,0.4448,3.5289,12.52,0.0,4306.0,180.0,5.3,1.0,8,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & bull_fvg,15pt_pullback,20pt_stop,25pt_target,be_after_15,27,3.86,0.07,12,5,10,0.4444,8.2296,22.16,0.0,598.25,40.0,7.6,0.8571,6,7,2020,2026,1
REJECT,ignore,below_vwap & large_premarket & bull_fvg,15pt_pullback,15pt_stop,20pt_target,be_after_15,27,3.86,0.07,12,7,8,0.4444,6.9111,20.31,0.0,548.25,30.0,6.96,0.8571,6,7,2020,2026,1
REJECT,ignore,above_vwap & large_premarket & strong_body,10pt_pullback,15pt_stop,20pt_target,be_after_15,27,3.86,0.07,12,6,9,0.4444,6.8,19.33,0.0,522.0,30.0,7.23,1.0,6,6,2020,2026,1
REJECT,ignore,below_vwap & large_premarket & bull_fvg,15pt_pullback,25pt_stop,25pt_target,be_after_15,27,3.86,0.07,12,5,10,0.4444,6.6277,21.42,0.0,578.25,50.0,7.24,0.8571,6,7,2020,2026,1
REJECT,ignore,above_vwap & large_premarket & strong_body,10pt_pullback,20pt_stop,20pt_target,be_after_15,27,3.86,0.07,12,6,9,0.4444,5.1,18.22,0.0,492.0,40.0,6.66,1.0,6,6,2020,2026,1
REJECT,ignore,below_vwap & low_volatility & green_bar,15pt_pullback,20pt_stop,20pt_target,be_after_15,90,11.25,0.22,40,24,26,0.4444,4.7531,19.3,0.0,1736.75,160.0,6.0,0.7143,5,7,2018,2025,1
REJECT,ignore,above_vwap & displacement & green_bar,10pt_pullback,15pt_stop,25pt_target,be_after_20,27,4.5,0.09,12,9,6,0.4444,4.413,17.06,0.0,460.75,65.0,6.26,1.0,5,5,2020,2025,1
REJECT,ignore,above_vwap & large_premarket & strong_body,10pt_pullback,25pt_stop,20pt_target,be_after_15,27,3.86,0.07,12,6,9,0.4444,4.08,17.11,0.0,462.0,55.0,6.11,1.0,6,6,2020,2026,1
REJECT,ignore,below_vwap & large_premarket & bull_fvg,15pt_pullback,15pt_stop,25pt_target,be_after_20,27,3.86,0.07,12,12,3,0.4444,4.0596,19.01,0.0,513.25,60.0,6.29,0.8571,6,7,2020,2026,1
REJECT,ignore,low_volatility & large_premarket & red_bar,15pt_pullback,20pt_stop,25pt_target,be_after_20,54,6.75,0.13,24,18,12,0.4444,3.7021,18.01,0.0,972.75,120.0,5.69,0.5714,4,7,2018,2025,1
REJECT,ignore,low_volatility & large_premarket & green_bar,15pt_pullback,20pt_stop,25pt_target,be_after_20,117,13.0,0.25,52,41,24,0.4444,3.6618,18.26,0.0,2136.75,115.0,5.85,0.75,6,8,2018,2026,1
REJECT,ignore,low_volatility,15pt_pullback,25pt_stop,30pt_target,be_after_20,189,21.0,0.4,84,57,48,0.4444,3.6223,19.35,0.0,3657.5,307.0,6.08,0.625,5,8,2018,2026,1
REJECT,ignore,above_vwap & large_premarket & strong_body,5pt_pullback,20pt_stop,25pt_target,be_after_20,27,3.86,0.07,12,7,8,0.4444,3.575,13.35,0.0,360.5,40.0,6.47,0.8333,5,6,2020,2026,1
REJECT,ignore,below_vwap & large_premarket & bull_fvg,10pt_pullback,25pt_stop,20pt_target,be_after_15,27,3.86,0.07,12,6,9,0.4444,3.3766,11.69,0.0,315.5,42.75,4.96,0.5714,4,7,2020,2026,1
REJECT,ignore,above_vwap & displacement & green_bar,10pt_pullback,20pt_stop,25pt_target,be_after_20,27,4.5,0.09,12,9,6,0.4444,3.3097,15.4,0.0,415.75,95.0,5.49,1.0,5,5,2020,2025,1
REJECT,ignore,low_volatility & large_premarket & red_bar,15pt_pullback,25pt_stop,25pt_target,be_after_20,54,6.75,0.13,24,18,12,0.4444,3.0153,16.5,0.0,890.75,142.0,5.09,0.5714,4,7,2018,2025,1
REJECT,ignore,low_volatility & large_premarket & red_bar,15pt_pullback,15pt_stop,25pt_target,no_be,54,6.75,0.13,24,30,0,0.4444,2.9617,16.35,-15.0,882.75,110.0,5.11,0.5714,4,7,2018,2025,1
REJECT,ignore,above_vwap & large_premarket & strong_body,5pt_pullback,25pt_stop,25pt_target,be_after_20,27,3.86,0.07,12,7,8,0.4444,2.86,12.06,0.0,325.5,50.0,5.61,0.8333,5,6,2020,2026,1
REJECT,ignore,low_volatility & large_premarket & red_bar,5pt_pullback,15pt_stop,25pt_target,be_after_20,54,6.75,0.13,24,24,6,0.4444,2.7938,11.96,0.0,645.75,60.0,4.81,0.5714,4,7,2018,2025,1
REJECT,ignore,above_vwap & displacement & green_bar,10pt_pullback,25pt_stop,25pt_target,be_after_20,27,4.5,0.09,12,9,6,0.4444,2.6478,13.73,0.0,370.75,125.0,4.75,0.8,4,5,2020,2025,1
REJECT,ignore,above_vwap & large_lower_wick,10pt_pullback,20pt_stop,25pt_target,be_after_20,45,5.0,0.1,20,17,8,0.4444,2.5051,11.37,0.0,511.75,80.0,5.28,0.625,5,8,2018,2026,1
REJECT,ignore,above_vwap & large_lower_wick,15pt_pullback,20pt_stop,25pt_target,be_after_20,45,5.0,0.1,20,18,7,0.4444,2.4771,11.82,0.0,531.75,130.0,5.22,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap & green_bar,10pt_pullback,25pt_stop,30pt_target,be_after_20,234,26.0,0.5,104,79,51,0.4444,2.452,12.15,0.0,2842.75,245.0,4.64,0.875,7,8,2018,2026,1
REJECT,ignore,above_vwap & large_lower_wick,10pt_pullback,15pt_stop,30pt_target,no_be,45,5.0,0.1,20,25,0,0.4444,2.4313,11.93,-15.0,536.75,60.0,5.46,0.75,6,8,2018,2026,1
REJECT,ignore,low_volatility,5pt_pullback,20pt_stop,20pt_target,be_after_15,189,21.0,0.4,84,62,43,0.4444,2.2539,8.18,0.0,1545.75,160.0,3.68,0.625,5,8,2018,2026,1
REJECT,ignore,large_premarket & red_bar,5pt_pullback,25pt_stop,20pt_target,be_after_15,99,11.0,0.21,44,26,29,0.4444,2.2323,8.09,0.0,801.0,80.0,3.76,0.625,5,8,2018,2026,1
REJECT,ignore,low_volatility,5pt_pullback,15pt_stop,30pt_target,no_be,189,21.0,0.4,84,105,0,0.4444,2.2022,10.02,-15.0,1893.5,135.0,4.27,0.75,6,8,2018,2026,1
REJECT,ignore,above_vwap & displacement & green_bar,5pt_pullback,20pt_stop,25pt_target,be_after_20,27,4.5,0.09,12,10,5,0.4444,2.1488,8.51,0.0,229.75,115.0,4.49,1.0,5,5,2020,2025,1
REJECT,ignore,below_vwap & low_volatility & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_20,90,11.25,0.22,40,29,21,0.4444,2.1326,8.97,0.0,807.25,182.75,3.86,0.8571,6,7,2018,2025,1
REJECT,ignore,below_vwap & low_volatility & green_bar,5pt_pullback,15pt_stop,30pt_target,no_be,90,11.25,0.22,40,50,0,0.4444,2.0267,8.56,-15.0,770.0,165.0,3.77,1.0,7,7,2018,2025,1
REJECT,ignore,above_vwap & large_lower_wick,10pt_pullback,25pt_stop,25pt_target,be_after_20,45,5.0,0.1,20,17,8,0.4444,2.0041,9.48,0.0,426.75,100.0,4.19,0.625,5,8,2018,2026,1
REJECT,ignore,low_volatility & large_premarket & red_bar,10pt_pullback,20pt_stop,30pt_target,no_be,54,6.75,0.13,24,30,0,0.4444,1.9496,10.55,-20.0,569.75,140.0,3.75,0.4286,3,7,2018,2025,1
REJECT,ignore,below_vwap & low_volatility & green_bar,5pt_pullback,20pt_stop,20pt_target,be_after_15,90,11.25,0.22,40,32,18,0.4444,1.8333,5.86,0.0,527.25,132.75,2.74,0.5714,4,7,2018,2025,1
REJECT,ignore,above_vwap & displacement & green_bar,5pt_pullback,25pt_stop,25pt_target,be_after_20,27,4.5,0.09,12,10,5,0.4444,1.719,6.66,0.0,179.75,150.0,3.31,0.6,3,5,2020,2025,1
REJECT,ignore,above_vwap & large_lower_wick,5pt_pullback,20pt_stop,20pt_target,be_after_15,45,5.0,0.1,20,14,11,0.4444,1.7,4.36,0.0,196.0,80.0,3.41,0.5,4,8,2018,2026,1
REJECT,ignore,above_vwap & large_lower_wick,5pt_pullback,15pt_stop,25pt_target,no_be,45,5.0,0.1,20,25,0,0.4444,1.496,4.13,-15.0,186.0,95.0,2.94,0.625,5,8,2018,2026,1
REJECT,ignore,CORE_ONLY,10pt_pullback,15pt_stop,25pt_target,be_after_20,484,53.78,1.03,215,196,73,0.4442,3.2652,13.73,0.0,6643.25,190.0,5.63,1.0,8,8,2018,2026,1
REJECT,ignore,below_vwap & low_volatility & large_premarket,15pt_pullback,15pt_stop,30pt_target,no_be,124,15.5,0.3,55,69,0,0.4435,3.6294,21.69,-15.0,2689.25,120.0,6.08,0.8571,6,7,2018,2025,1
REJECT,ignore,below_vwap & low_volatility & large_premarket,15pt_pullback,25pt_stop,25pt_target,be_after_20,124,15.5,0.3,55,41,28,0.4435,3.5758,20.66,0.0,2562.25,242.0,5.75,0.7143,5,7,2018,2025,1
REJECT,ignore,below_vwap & low_volatility & large_premarket,5pt_pullback,25pt_stop,20pt_target,be_after_15,124,15.5,0.3,55,39,30,0.4435,2.068,8.29,0.0,1028.25,225.0,3.21,0.5714,4,7,2018,2025,1
REJECT,ignore,green_bar,15pt_pullback,25pt_stop,30pt_target,be_after_20,352,39.11,0.75,156,96,100,0.4432,3.7911,18.72,0.0,6588.5,315.0,6.44,1.0,8,8,2018,2026,1
REJECT,ignore,large_lower_wick & red_bar,10pt_pullback,25pt_stop,25pt_target,be_after_20,79,8.78,0.17,35,29,15,0.443,1.9628,8.84,0.0,698.0,157.0,3.83,0.625,5,8,2018,2026,1
REJECT,ignore,large_lower_wick & red_bar,5pt_pullback,15pt_stop,25pt_target,no_be,79,8.78,0.17,35,44,0,0.443,1.7958,6.65,-15.0,525.25,75.0,3.51,0.625,5,8,2018,2026,1
REJECT,ignore,large_lower_wick & red_bar,5pt_pullback,25pt_stop,20pt_target,be_after_15,79,8.78,0.17,35,24,20,0.443,1.7254,5.51,0.0,435.25,110.0,2.92,0.625,5,8,2018,2026,1
REJECT,ignore,large_lower_wick & red_bar,5pt_pullback,20pt_stop,25pt_target,be_after_20,79,8.78,0.17,35,35,9,0.443,1.6932,6.14,0.0,485.25,100.0,3.14,0.5,4,8,2018,2026,1
REJECT,ignore,large_lower_wick & red_bar,5pt_pullback,20pt_stop,30pt_target,no_be,79,8.78,0.17,35,44,0,0.443,1.5173,5.76,-20.0,455.25,120.0,2.74,0.625,5,8,2018,2026,1
REJECT,ignore,above_vwap,5pt_pullback,20pt_stop,25pt_target,be_after_20,140,15.56,0.3,62,49,29,0.4429,2.2462,8.72,0.0,1221.25,135.0,4.59,0.875,7,8,2018,2026,1
REJECT,ignore,bull_fvg & green_bar,15pt_pullback,15pt_stop,25pt_target,be_after_15,52,7.43,0.14,23,12,17,0.4423,8.6364,24.63,0.0,1281.0,45.0,8.5,0.8571,6,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,15pt_pullback,15pt_stop,25pt_target,be_after_15,43,6.14,0.12,19,5,19,0.4419,14.15,22.94,0.0,986.25,60.0,8.82,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body & green_bar,15pt_pullback,15pt_stop,25pt_target,be_after_15,43,6.14,0.12,19,5,19,0.4419,14.15,22.94,0.0,986.25,60.0,8.82,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,15pt_pullback,20pt_stop,25pt_target,be_after_15,43,6.14,0.12,19,4,20,0.4419,13.2656,22.82,0.0,981.25,60.0,8.73,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body & green_bar,15pt_pullback,20pt_stop,25pt_target,be_after_15,43,6.14,0.12,19,4,20,0.4419,13.2656,22.82,0.0,981.25,60.0,8.73,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body & green_bar,10pt_pullback,15pt_stop,20pt_target,be_after_15,43,6.14,0.12,19,9,15,0.4419,6.5,17.27,0.0,742.5,30.0,7.19,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,10pt_pullback,15pt_stop,20pt_target,be_after_15,43,6.14,0.12,19,9,15,0.4419,6.5,17.27,0.0,742.5,30.0,7.19,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body & green_bar,10pt_pullback,20pt_stop,20pt_target,be_after_15,43,6.14,0.12,19,9,15,0.4419,4.875,16.22,0.0,697.5,40.0,6.6,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,10pt_pullback,20pt_stop,20pt_target,be_after_15,43,6.14,0.12,19,9,15,0.4419,4.875,16.22,0.0,697.5,40.0,6.6,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body & green_bar,10pt_pullback,25pt_stop,20pt_target,be_after_15,43,6.14,0.12,19,9,15,0.4419,3.9,15.17,0.0,652.5,60.0,6.02,1.0,7,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,10pt_pullback,25pt_stop,20pt_target,be_after_15,43,6.14,0.12,19,9,15,0.4419,3.9,15.17,0.0,652.5,60.0,6.02,1.0,7,7,2020,2026,1
REJECT,ignore,red_bar,10pt_pullback,20pt_stop,25pt_target,be_after_20,129,14.33,0.28,57,45,27,0.4419,2.6703,11.65,0.0,1503.25,180.0,5.07,0.75,6,8,2018,2026,1
REJECT,ignore,red_bar,10pt_pullback,15pt_stop,30pt_target,no_be,129,14.33,0.28,57,72,0,0.4419,2.4104,11.81,-15.0,1523.25,150.0,5.01,0.75,6,8,2018,2026,1
REJECT,ignore,red_bar,5pt_pullback,15pt_stop,30pt_target,no_be,129,14.33,0.28,57,72,0,0.4419,2.0826,9.06,-15.0,1169.25,60.0,4.29,0.875,7,8,2018,2026,1
REJECT,ignore,below_vwap & displacement,15pt_pullback,25pt_stop,25pt_target,be_after_15,34,3.78,0.07,15,4,15,0.4412,8.735,22.75,0.0,773.5,50.0,8.12,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap & bull_fvg,15pt_pullback,20pt_stop,25pt_target,be_after_15,34,4.86,0.09,15,6,13,0.4412,7.9927,21.13,0.0,718.5,40.0,7.72,0.8571,6,7,2020,2026,1
REJECT,ignore,below_vwap & displacement,15pt_pullback,15pt_stop,20pt_target,be_after_15,34,3.78,0.07,15,7,12,0.4412,7.8905,21.28,0.0,723.5,30.0,7.64,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap & bull_fvg,15pt_pullback,25pt_stop,25pt_target,be_after_15,34,4.86,0.09,15,6,13,0.4412,6.4286,20.4,0.0,693.5,50.0,7.33,0.8571,6,7,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg,15pt_pullback,15pt_stop,25pt_target,be_after_20,34,4.86,0.09,15,15,4,0.4412,3.8602,17.9,0.0,608.5,60.0,6.28,0.8571,6,7,2020,2026,1
REJECT,ignore,below_vwap & displacement,5pt_pullback,20pt_stop,20pt_target,be_after_15,34,3.78,0.07,15,10,9,0.4412,1.985,5.79,0.0,197.0,80.0,3.6,0.5,4,8,2018,2026,1
REJECT,ignore,above_vwap & green_bar,5pt_pullback,15pt_stop,30pt_target,no_be,118,13.11,0.25,52,66,0,0.4407,2.1598,9.73,-15.0,1148.25,90.0,4.72,0.875,7,8,2018,2026,1
REJECT,ignore,above_vwap & green_bar,5pt_pullback,20pt_stop,25pt_target,be_after_20,118,13.11,0.25,52,45,21,0.4407,2.1536,8.8,0.0,1038.25,115.0,4.37,0.875,7,8,2018,2026,1
REJECT,ignore,large_premarket & strong_body & green_bar,10pt_pullback,15pt_stop,20pt_target,be_after_15,84,9.33,0.18,37,25,22,0.4405,5.3059,18.85,0.0,1583.5,75.0,6.33,0.875,7,8,2018,2026,1
REJECT,ignore,strong_body,15pt_pullback,25pt_stop,25pt_target,be_after_15,134,14.89,0.29,59,17,58,0.4403,8.7908,23.42,0.0,3137.75,100.0,7.98,0.875,7,8,2018,2026,1
REJECT,ignore,strong_body,10pt_pullback,15pt_stop,25pt_target,be_after_20,134,14.89,0.29,59,52,23,0.4403,3.6914,15.52,0.0,2079.75,105.0,5.9,0.875,7,8,2018,2026,1
REJECT,ignore,strong_body,5pt_pullback,15pt_stop,25pt_target,no_be,134,14.89,0.29,59,75,0,0.4403,1.7702,6.47,-15.0,866.5,135.0,3.62,0.75,6,8,2018,2026,1
REJECT,ignore,above_vwap & large_premarket,15pt_pullback,20pt_stop,30pt_target,be_after_20,100,11.11,0.21,44,27,29,0.44,5.0715,21.49,0.0,2148.75,120.0,7.46,0.875,7,8,2018,2026,1
REJECT,ignore,above_vwap & low_volatility,15pt_pullback,15pt_stop,30pt_target,be_after_20,50,7.14,0.14,22,15,13,0.44,4.5422,15.94,0.0,797.0,90.0,7.76,0.6667,4,6,2020,2026,1
REJECT,ignore,above_vwap & low_volatility,5pt_pullback,20pt_stop,20pt_target,be_after_15,50,7.14,0.14,22,15,13,0.44,2.0625,6.38,0.0,318.75,60.0,4.15,0.5,3,6,2020,2026,1
REJECT,ignore,above_vwap & low_volatility,5pt_pullback,25pt_stop,25pt_target,be_after_20,50,7.14,0.14,22,16,12,0.44,1.7594,6.08,0.0,303.75,75.0,3.51,0.5,3,6,2020,2026,1
REJECT,ignore,above_vwap & low_volatility,5pt_pullback,15pt_stop,25pt_target,no_be,50,7.14,0.14,22,28,0,0.44,1.6756,5.67,-15.0,283.75,75.0,3.44,0.5,3,6,2020,2026,1
REJECT,ignore,large_premarket & strong_body,15pt_pullback,20pt_stop,25pt_target,be_after_15,91,10.11,0.19,40,15,36,0.4396,9.2962,25.78,0.0,2345.75,80.0,8.04,0.875,7,8,2018,2026,1
REJECT,ignore,large_premarket & strong_body,15pt_pullback,20pt_stop,30pt_target,be_after_20,91,10.11,0.19,40,29,22,0.4396,4.8663,23.91,0.0,2175.75,90.0,7.16,0.875,7,8,2018,2026,1
REJECT,ignore,large_premarket & strong_body,10pt_pullback,15pt_stop,20pt_target,be_after_15,91,10.11,0.19,40,29,22,0.4396,4.7756,17.75,0.0,1615.0,75.0,6.11,0.875,7,8,2018,2026,1
REJECT,ignore,large_premarket & strong_body,5pt_pullback,20pt_stop,20pt_target,be_after_15,91,10.11,0.19,40,29,22,0.4396,2.1253,7.08,0.0,644.5,140.0,4.02,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap & strong_body,10pt_pullback,20pt_stop,30pt_target,no_be,91,10.11,0.19,40,51,0,0.4396,2.035,11.46,-20.0,1043.0,160.0,3.94,0.875,7,8,2018,2026,1
REJECT,ignore,below_vwap & red_bar,10pt_pullback,25pt_stop,25pt_target,be_after_20,107,11.89,0.23,47,36,24,0.4393,2.2047,10.13,0.0,1084.25,200.0,4.2,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & red_bar,10pt_pullback,20pt_stop,30pt_target,no_be,107,11.89,0.23,47,60,0,0.4393,1.7952,8.92,-20.0,954.25,180.0,3.55,0.75,6,8,2018,2026,1
REJECT,ignore,large_lower_wick,5pt_pullback,20pt_stop,25pt_target,be_after_20,173,19.22,0.37,76,75,22,0.4393,1.5787,5.02,0.0,868.0,165.0,2.87,0.75,6,8,2018,2026,1
REJECT,ignore,low_volatility & strong_body,15pt_pullback,15pt_stop,25pt_target,be_after_15,41,5.12,0.1,18,12,11,0.439,7.8852,28.17,0.0,1155.0,45.0,8.01,0.8571,6,7,2018,2025,1
REJECT,ignore,large_premarket & displacement,10pt_pullback,15pt_stop,25pt_target,be_after_20,41,5.86,0.11,18,13,10,0.439,5.041,19.22,0.0,788.0,60.0,6.55,0.8333,5,6,2020,2026,1
REJECT,ignore,large_premarket & displacement,15pt_pullback,20pt_stop,25pt_target,be_after_20,41,5.86,0.11,18,13,10,0.439,4.4723,20.98,0.0,860.25,110.0,6.59,1.0,6,6,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,15pt_pullback,15pt_stop,25pt_target,be_after_20,41,5.86,0.11,18,18,5,0.439,4.3957,21.35,0.0,875.25,45.0,6.83,0.8571,6,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,15pt_pullback,15pt_stop,30pt_target,no_be,41,5.86,0.11,18,23,0,0.439,3.5552,20.74,-15.0,850.25,60.0,6.48,0.8571,6,7,2020,2026,1
REJECT,ignore,below_vwap & large_premarket & red_bar,10pt_pullback,15pt_stop,20pt_target,be_after_15,82,9.11,0.18,36,31,15,0.439,3.243,12.72,0.0,1043.0,120.0,5.29,0.75,6,8,2018,2026,1
REJECT,ignore,large_premarket & large_lower_wick,15pt_pullback,15pt_stop,30pt_target,no_be,123,13.67,0.26,54,69,0,0.439,2.8321,15.42,-15.0,1896.25,150.0,5.63,0.875,7,8,2018,2026,1
REJECT,ignore,large_premarket & displacement,5pt_pullback,15pt_stop,20pt_target,be_after_15,41,5.86,0.11,18,15,8,0.439,2.6522,9.07,0.0,371.75,75.0,4.87,0.6667,4,6,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,15pt_stop,25pt_target,no_be,41,5.86,0.11,18,23,0,0.439,1.9761,8.21,-15.0,336.75,85.0,4.0,0.8571,6,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,15pt_stop,20pt_target,be_after_20,41,5.86,0.11,18,23,0,0.439,1.7587,6.38,-15.0,261.75,110.0,3.19,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,15pt_stop,20pt_target,no_be,41,5.86,0.11,18,23,0,0.439,1.7587,6.38,-15.0,261.75,110.0,3.19,0.5714,4,7,2020,2026,1
REJECT,ignore,strong_body & green_bar,5pt_pullback,20pt_stop,30pt_target,no_be,123,13.67,0.26,54,69,0,0.439,1.5048,5.63,-20.0,693.0,170.0,2.78,0.75,6,8,2018,2026,1
