conditions,trades,expectancy_score,sequence_score,win_15m,win_30m,win_60m,avg_15m,avg_30m,avg_60m,med_30m,std_30m
below_vwap -> large_or -> tight_spread -> strong_body -> next_tight_spread -> next_green_bar,70,12.059428571428569,8.215510204081632,0.5285714285714286,0.45714285714285713,0.4857142857142857,26.07857142857143,37.68571428571428,58.510714285714286,9.125,181.08701910576818
back_inside_or -> large_or -> green_bar -> strong_body -> next_green_bar,95,12.029815789473684,9.767313019390583,0.5263157894736842,0.45263157894736844,0.43157894736842106,30.1,27.976315789473684,25.173684210526314,12.0,172.80561915886284
below_vwap -> tight_spread -> strong_body -> next_tight_spread -> two_bar_followthrough,104,12.017812500000002,8.473557692307693,0.4807692307692308,0.375,0.4519230769230769,29.11298076923077,30.814903846153847,39.25480769230769,12.25,128.61925916874532
back_inside_or -> large_or -> tight_spread -> strong_body -> next_green_bar,94,12.013563829787234,10.423947487550926,0.5425531914893617,0.44680851063829785,0.4574468085106383,27.54787234042553,28.60372340425532,38.308510638297875,7.25,168.75195900724498
back_inside_or -> large_or -> tight_spread -> strong_body -> next_tight_spread -> next_green_bar,94,12.013563829787234,10.423947487550926,0.5425531914893617,0.44680851063829785,0.4574468085106383,27.54787234042553,28.60372340425532,38.308510638297875,7.25,168.75195900724498
below_vwap -> tight_spread -> green_bar -> strong_body -> next_tight_spread,193,11.981541450777202,14.694354210851296,0.46113989637305697,0.38860103626943004,0.42487046632124353,18.40414507772021,15.97538860103627,16.3639896373057,13.5,126.70843583375473
back_inside_or -> tight_spread -> next_green_bar,818,11.892496943765279,46.10478177437963,0.38875305623471884,0.3753056234718826,0.3863080684596577,3.040953545232274,3.8737775061124693,6.880501222493888,10.5,179.38326627058592
below_vwap -> large_or -> green_bar -> strong_body -> next_tight_spread,86,11.856453488372093,9.913466738777716,0.5465116279069767,0.45348837209302323,0.46511627906976744,31.049418604651162,30.401162790697676,28.511627906976745,6.625,176.82997516337286
back_inside_or -> large_or -> strong_body -> next_tight_spread -> two_bar_followthrough,60,11.761166666666666,8.571111111111112,0.6333333333333333,0.4666666666666667,0.48333333333333334,50.99166666666667,42.00416666666667,51.97083333333333,7.625,175.1671809897732
above_vwap -> large_or -> bull_fvg -> green_bar,30,11.745166666666666,6.417777777777777,0.6333333333333333,0.6333333333333333,0.5333333333333333,46.925,61.81666666666667,46.666666666666664,57.75,140.57905085833337
back_inside_or -> above_vwap -> large_or -> bull_fvg -> green_bar,30,11.745166666666666,6.417777777777777,0.6333333333333333,0.6333333333333333,0.5333333333333333,46.925,61.81666666666667,46.666666666666664,57.75,140.57905085833337
back_inside_or -> red_bar -> next_tight_spread,267,11.71061797752809,17.66592321396008,0.40823970037453183,0.3970037453183521,0.40823970037453183,7.085205992509363,11.047752808988765,24.113295880149813,16.25,123.88111575537172
back_inside_or -> tight_spread -> red_bar -> next_tight_spread,267,11.71061797752809,17.66592321396008,0.40823970037453183,0.3970037453183521,0.40823970037453183,7.085205992509363,11.047752808988765,24.113295880149813,16.25,123.88111575537172
back_inside_or -> tight_spread -> red_bar,269,11.708345724907064,17.729578087643894,0.40892193308550184,0.39776951672862454,0.4052044609665427,7.324349442379182,10.942379182156134,22.2453531598513,16.25,123.7951256767943
large_or -> tight_spread -> bull_fvg -> green_bar -> next_tight_spread,51,11.692401960784315,7.26643598615917,0.5490196078431373,0.49019607843137253,0.5294117647058824,26.45098039215686,46.76960784313726,26.225490196078432,19.0,158.5106372072333
back_inside_or -> large_or -> tight_spread -> bull_fvg -> green_bar -> next_tight_spread,51,11.692401960784315,7.26643598615917,0.5490196078431373,0.49019607843137253,0.5294117647058824,26.45098039215686,46.76960784313726,26.225490196078432,19.0,158.5106372072333
tight_spread -> green_bar -> strong_body -> next_tight_spread -> two_bar_followthrough,147,11.663741496598641,9.770003239390993,0.47619047619047616,0.35374149659863946,0.3945578231292517,22.488095238095237,22.43027210884354,23.357142857142858,12.0,121.22934714063517
back_inside_or -> tight_spread -> green_bar -> strong_body -> two_bar_followthrough,143,11.648863636363636,9.981025967039953,0.4825174825174825,0.35664335664335667,0.40559440559440557,25.243006993006993,22.84090909090909,24.907342657342657,12.0,122.56657268895556
back_inside_or -> large_or -> strong_body -> next_tight_spread -> next_green_bar,95,11.603052631578946,10.405761772853188,0.5473684210526316,0.4421052631578947,0.45263157894736844,28.74473684210526,27.626315789473683,38.13421052631579,6.25,168.1220699882477
large_or -> tight_spread -> bull_fvg -> next_green_bar,39,11.593076923076922,5.798816568047337,0.5128205128205128,0.5384615384615384,0.5384615384615384,22.358974358974358,55.205128205128204,37.205128205128204,45.25,161.35032448015576
back_inside_or -> large_or -> tight_spread -> bull_fvg -> next_green_bar,39,11.593076923076922,5.798816568047337,0.5128205128205128,0.5384615384615384,0.5384615384615384,22.358974358974358,55.205128205128204,37.205128205128204,45.25,161.35032448015576
above_vwap -> tight_spread -> green_bar -> next_green_bar -> two_bar_followthrough,97,11.58041237113402,7.8222977999787435,0.4742268041237113,0.41237113402061853,0.41237113402061853,13.47680412371134,28.951030927835053,23.536082474226806,20.25,131.12676078802318
back_inside_or -> above_vwap -> tight_spread -> green_bar -> next_green_bar -> two_bar_followthrough,97,11.58041237113402,7.8222977999787435,0.4742268041237113,0.41237113402061853,0.41237113402061853,13.47680412371134,28.951030927835053,23.536082474226806,20.25,131.12676078802318
above_vwap -> tight_spread -> green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,97,11.58041237113402,7.8222977999787435,0.4742268041237113,0.41237113402061853,0.41237113402061853,13.47680412371134,28.951030927835053,23.536082474226806,20.25,131.12676078802318
tight_spread -> strong_body -> next_tight_spread -> two_bar_followthrough,158,11.571756329113924,9.782086204133954,0.46835443037974683,0.34810126582278483,0.379746835443038,21.625,21.039556962025316,21.299050632911392,11.75,117.84089836111256
green_bar -> strong_body -> next_tight_spread,308,11.569074675324675,19.474985242030694,0.4383116883116883,0.37337662337662336,0.38636363636363635,13.98538961038961,10.060064935064934,8.407467532467532,12.0,120.6778495309826
back_inside_or -> above_vwap -> tight_spread -> two_bar_followthrough,172,11.553081395348837,11.076663061114116,0.45930232558139533,0.3953488372093023,0.3546511627906977,10.6875,16.989825581395348,12.713662790697674,17.375,120.77829768297559
back_inside_or -> above_vwap -> tight_spread -> next_tight_spread -> two_bar_followthrough,172,11.553081395348837,11.076663061114116,0.45930232558139533,0.3953488372093023,0.3546511627906977,10.6875,16.989825581395348,12.713662790697674,17.375,120.77829768297559
back_inside_or -> tight_spread -> strong_body -> two_bar_followthrough,154,11.547759740259739,9.973013998988025,0.474025974025974,0.35064935064935066,0.38961038961038963,24.160714285714285,21.38474025974026,22.685064935064936,10.75,119.03329343237097
below_vwap -> large_or -> strong_body -> next_tight_spread -> two_bar_followthrough,44,11.522556818181817,6.736053719008265,0.6136363636363636,0.4772727272727273,0.5227272727272727,55.38068181818182,54.86931818181818,73.18181818181819,16.625,195.02110416982396
back_inside_or -> above_vwap -> tight_spread -> green_bar -> two_bar_followthrough,143,11.52013986013986,9.54100445009536,0.46853146853146854,0.3916083916083916,0.36363636363636365,9.468531468531468,20.571678321678323,13.765734265734265,16.5,122.03966980295426
back_inside_or -> above_vwap -> tight_spread -> green_bar -> next_tight_spread -> two_bar_followthrough,143,11.52013986013986,9.54100445009536,0.46853146853146854,0.3916083916083916,0.36363636363636365,9.468531468531468,20.571678321678323,13.765734265734265,16.5,122.03966980295426
back_inside_or -> below_vwap -> large_or -> strong_body,96,11.514817708333334,11.841796875,0.5625,0.4479166666666667,0.4895833333333333,39.033854166666664,26.778645833333332,30.692708333333332,4.25,178.7634715931688
below_vwap -> red_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,87,11.502758620689656,6.8632580261593334,0.41379310344827586,0.4482758620689655,0.42528735632183906,14.540229885057471,29.49425287356322,34.31896551724138,13.75,88.88121627273874
below_vwap -> tight_spread -> red_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,87,11.502758620689656,6.8632580261593334,0.41379310344827586,0.4482758620689655,0.42528735632183906,14.540229885057471,29.49425287356322,34.31896551724138,13.75,88.88121627273874
back_inside_or -> large_or -> strong_body -> next_green_bar -> two_bar_followthrough,46,11.47108695652174,5.676748582230623,0.5652173913043478,0.4782608695652174,0.45652173913043476,54.52173913043478,52.141304347826086,44.42934782608695,16.625,182.4127923463544
above_vwap -> tight_spread -> next_green_bar -> two_bar_followthrough,121,11.461301652892562,8.973157571204153,0.4628099173553719,0.4214876033057851,0.38016528925619836,12.855371900826446,22.473140495867767,17.107438016528924,19.5,129.8706680447453
back_inside_or -> above_vwap -> tight_spread -> next_green_bar -> two_bar_followthrough,121,11.461301652892562,8.973157571204153,0.4628099173553719,0.4214876033057851,0.38016528925619836,12.855371900826446,22.473140495867767,17.107438016528924,19.5,129.8706680447453
above_vwap -> tight_spread -> next_tight_spread -> next_green_bar -> two_bar_followthrough,121,11.461301652892562,8.973157571204153,0.4628099173553719,0.4214876033057851,0.38016528925619836,12.855371900826446,22.473140495867767,17.107438016528924,19.5,129.8706680447453
back_inside_or -> above_vwap -> tight_spread -> next_tight_spread -> next_green_bar -> two_bar_followthrough,121,11.461301652892562,8.973157571204153,0.4628099173553719,0.4214876033057851,0.38016528925619836,12.855371900826446,22.473140495867767,17.107438016528924,19.5,129.8706680447453
back_inside_or -> below_vwap -> tight_spread -> strong_body -> next_tight_spread -> two_bar_followthrough,99,11.44477272727273,8.335475971839609,0.48484848484848486,0.37373737373737376,0.46464646464646464,33.23989898989899,30.931818181818183,40.66414141414141,12.0,131.07382645812538
back_inside_or -> red_bar -> two_bar_followthrough,133,11.417387218045114,10.17298886313528,0.45864661654135336,0.44360902255639095,0.37593984962406013,16.855263157894736,19.351503759398497,21.25375939849624,18.5,103.61979799054022
above_vwap -> tight_spread -> two_bar_followthrough,173,11.409653179190753,11.087573924955729,0.4624277456647399,0.3930635838150289,0.35260115606936415,11.033236994219653,16.778901734104046,12.517341040462428,16.5,120.45863736905731
above_vwap -> tight_spread -> next_tight_spread -> two_bar_followthrough,173,11.409653179190753,11.087573924955729,0.4624277456647399,0.3930635838150289,0.35260115606936415,11.033236994219653,16.778901734104046,12.517341040462428,16.5,120.45863736905731
large_or -> bull_fvg -> next_green_bar,48,11.376302083333336,6.510416666666668,0.5208333333333334,0.5208333333333334,0.5,26.375,45.505208333333336,20.755208333333332,40.625,155.49620719174953
back_inside_or -> large_or -> bull_fvg -> next_green_bar,48,11.376302083333336,6.510416666666668,0.5208333333333334,0.5208333333333334,0.5,26.375,45.505208333333336,20.755208333333332,40.625,155.49620719174953
above_vwap -> tight_spread -> green_bar -> two_bar_followthrough,144,11.364305555555555,9.549382716049383,0.4722222222222222,0.3888888888888889,0.3611111111111111,9.89236111111111,20.29340277777778,13.522569444444445,15.625,121.65804682909472
above_vwap -> tight_spread -> green_bar -> next_tight_spread -> two_bar_followthrough,144,11.364305555555555,9.549382716049383,0.4722222222222222,0.3888888888888889,0.3611111111111111,9.89236111111111,20.29340277777778,13.522569444444445,15.625,121.65804682909472
back_inside_or -> below_vwap -> large_or -> tight_spread -> strong_body -> next_green_bar,67,11.338432835820894,7.939407440409892,0.5373134328358209,0.44776119402985076,0.4925373134328358,33.100746268656714,37.79477611940298,63.03358208955224,6.25,184.31346777735962
back_inside_or -> below_vwap -> large_or -> strong_body -> next_tight_spread -> next_green_bar,67,11.338432835820894,7.939407440409892,0.5373134328358209,0.44776119402985076,0.4925373134328358,33.100746268656714,37.79477611940298,63.03358208955224,6.25,184.31346777735962
back_inside_or -> below_vwap -> green_bar -> strong_body -> next_tight_spread,184,11.307065217391305,15.19467745746692,0.47282608695652173,0.3967391304347826,0.44021739130434784,21.911684782608695,15.48913043478261,17.38586956521739,14.25,133.79847271913073
below_vwap -> large_or -> red_bar -> next_green_bar,97,11.225257731958763,8.445530874694441,0.4536082474226804,0.4329896907216495,0.44329896907216493,16.327319587628867,26.72680412371134,32.0,9.75,159.116219982612
