date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae
2019-07-15,2019-07-15 08:47:00,7965.75,7969.0,7959.25,7969.0,loss,3.25,-3.25,-1.0,2.0,-5.25
2019-07-15,2019-07-15 10:12:00,7967.25,7970.25,7961.25,7970.25,loss,3.0,-3.0,-1.0,0.5,-3.75
2019-07-15,2019-07-15 10:30:00,7967.5,7970.75,7961.0,7970.75,loss,3.25,-3.25,-1.0,6.0,-4.0
2019-07-15,2019-07-15 10:38:00,7965.75,7968.5,7960.25,7968.5,loss,2.75,-2.75,-1.0,4.25,-2.75
2019-07-15,2019-07-15 10:43:00,7964.75,7967.5,7959.25,7967.5,loss,2.75,-2.75,-1.0,3.25,-3.5
2019-07-15,2019-07-15 10:47:00,7962.75,7966.5,7955.25,7966.5,loss,3.75,-3.75,-1.0,1.25,-4.5
2019-07-15,2019-07-15 10:52:00,7963.75,7966.5,7958.25,7966.5,loss,2.75,-2.75,-1.0,2.25,-3.5
2019-07-18,2019-07-18 09:07:00,7874.25,7880.0,7862.75,7862.75,win,5.75,11.5,2.0,13.25,-1.75
2019-07-18,2019-07-18 09:10:00,7871.5,7875.5,7863.5,7863.5,win,4.0,8.0,2.0,10.5,-3.5
2019-07-18,2019-07-18 09:12:00,7871.25,7876.0,7861.75,7861.75,win,4.75,9.5,2.0,10.25,-0.25
2019-07-23,2019-07-23 08:50:00,7933.75,7937.25,7926.75,7937.25,loss,3.5,-3.5,-1.0,1.25,-3.5
2019-07-23,2019-07-23 09:01:00,7934.75,7939.75,7924.75,7939.75,loss,5.0,-5.0,-1.0,8.75,-5.5
2019-07-23,2019-07-23 09:27:00,7935.5,7940.5,7925.5,7925.5,win,5.0,10.0,2.0,12.5,-2.75
2019-07-23,2019-07-23 09:31:00,7934.25,7939.0,7924.75,7924.75,win,4.75,9.5,2.0,11.25,-3.75
2019-07-23,2019-07-23 09:34:00,7929.5,7934.5,7919.5,7919.5,win,5.0,10.0,2.0,10.25,-1.75
2019-07-23,2019-07-23 09:37:00,7923.5,7929.25,7912.0,7929.25,loss,5.75,-5.75,-1.0,2.0,-6.25
2019-08-06,2019-08-06 09:34:00,7446.75,7458.75,7422.75,7458.75,loss,12.0,-12.0,-1.0,9.75,-16.5
2019-08-06,2019-08-06 09:37:00,7442.0,7450.0,7426.0,7450.0,loss,8.0,-8.0,-1.0,5.0,-9.25
2019-08-07,2019-08-07 09:42:00,7473.25,7484.0,7451.75,7484.0,loss,10.75,-10.75,-1.0,1.75,-13.0
2019-08-12,2019-08-12 10:41:00,7618.25,7629.75,7595.25,7595.25,win,11.5,23.0,2.0,26.0,-2.0
2019-08-12,2019-08-12 10:42:00,7613.5,7620.75,7599.0,7599.0,win,7.25,14.5,2.0,16.0,-6.75
2019-08-23,2019-08-23 09:01:00,7659.5,7708.25,7562.0,7562.0,win,48.75,97.5,2.0,106.0,-9.25
2019-08-23,2019-08-23 09:02:00,7649.25,7669.75,7608.25,7608.25,win,20.5,41.0,2.0,49.25,-2.75
2019-08-23,2019-08-23 09:03:00,7634.25,7653.0,7596.75,7596.75,win,18.75,37.5,2.0,45.25,-17.75
2019-08-23,2019-08-23 09:08:00,7603.5,7628.25,7554.0,7554.0,win,24.75,49.5,2.0,50.0,-7.25
2019-08-27,2019-08-27 09:08:00,7603.5,7608.75,7593.0,7593.0,win,5.25,10.5,2.0,10.75,-1.75
2019-08-27,2019-08-27 09:11:00,7596.25,7601.5,7585.75,7585.75,win,5.25,10.5,2.0,23.25,-1.5
2019-09-02,2019-09-02 09:11:00,7649.25,7655.5,7636.75,7655.5,loss,6.25,-6.25,-1.0,1.75,-7.5
2019-09-02,2019-09-02 09:50:00,7606.5,7662.0,7495.5,7631.75,loss,55.5,-25.25,-0.45,25.75,-33.5
2019-09-02,2019-09-02 09:52:00,7605.0,7618.5,7578.0,7618.5,loss,13.5,-13.5,-1.0,11.5,-35.0
2019-09-02,2019-09-02 09:56:00,7601.75,7616.0,7573.25,7616.0,loss,14.25,-14.25,-1.0,6.5,-38.25
2019-09-02,2019-09-02 10:20:00,7621.25,7629.5,7604.75,7629.5,loss,8.25,-8.25,-1.0,16.25,-9.25
2019-09-09,2019-09-09 09:12:00,7865.25,7871.0,7853.75,7871.0,loss,5.75,-5.75,-1.0,0.25,-9.25
2019-09-12,2019-09-12 08:51:00,7934.75,7967.5,7869.25,7936.25,loss,32.75,-1.5,-0.05,19.0,-18.25
2019-09-13,2019-09-13 09:30:00,7927.25,7935.0,7911.75,7911.75,win,7.75,15.5,2.0,22.75,-4.25
2019-09-16,2019-09-16 10:17:00,7861.5,7864.5,7855.5,7864.5,loss,3.0,-3.0,-1.0,4.0,-4.25
2019-09-16,2019-09-16 10:44:00,7859.25,7865.25,7847.25,7865.25,loss,6.0,-6.0,-1.0,3.25,-7.25
2019-09-19,2019-09-19 10:29:00,7927.75,7935.5,7912.25,7935.5,loss,7.75,-7.75,-1.0,6.75,-7.75
2019-10-17,2019-10-17 08:36:00,7950.5,7959.75,7932.0,7959.75,loss,9.25,-9.25,-1.0,0.75,-10.0
2019-10-17,2019-10-17 08:49:00,7950.0,7956.75,7936.5,7936.5,win,6.75,13.5,2.0,20.0,-2.25
2019-10-17,2019-10-17 08:50:00,7942.5,7951.0,7925.5,7951.0,loss,8.5,-8.5,-1.0,4.5,-8.75
2019-10-17,2019-10-17 09:18:00,7951.0,7955.0,7943.0,7943.0,win,4.0,8.0,2.0,9.0,-3.5
2019-10-17,2019-10-17 09:25:00,7948.5,7953.75,7938.0,7938.0,win,5.25,10.5,2.0,13.0,-3.25
2019-10-22,2019-10-22 09:14:00,7945.5,7949.5,7937.5,7937.5,win,4.0,8.0,2.0,9.5,-3.25
2019-10-24,2019-10-24 08:31:00,7924.75,7933.5,7907.25,7933.5,loss,8.75,-8.75,-1.0,2.25,-9.5
2019-10-24,2019-10-24 10:17:00,7940.5,7949.25,7923.0,7949.25,loss,8.75,-8.75,-1.0,0.25,-9.75
2019-10-30,2019-10-30 09:19:00,8053.0,8058.0,8043.0,8043.0,win,5.0,10.0,2.0,11.5,-1.0
2019-11-01,2019-11-01 10:05:00,8133.0,8136.5,8126.0,8126.0,win,3.5,7.0,2.0,10.0,-0.5
2019-11-01,2019-11-01 10:11:00,8122.5,8127.25,8113.0,8127.25,loss,4.75,-4.75,-1.0,8.25,-5.25
2019-11-01,2019-11-01 10:12:00,8118.5,8124.5,8106.5,8124.5,loss,6.0,-6.0,-1.0,3.75,-6.0
2019-11-01,2019-11-01 10:17:00,8115.25,8120.5,8104.75,8120.5,loss,5.25,-5.25,-1.0,0.0,-6.5
2019-11-01,2019-11-01 10:58:00,8123.5,8127.75,8115.0,8127.75,loss,4.25,-4.25,-1.0,2.25,-4.75
2019-11-05,2019-11-05 09:06:00,8222.75,8228.5,8211.25,8211.25,win,5.75,11.5,2.0,19.25,-0.5
2019-11-05,2019-11-05 09:08:00,8216.25,8222.75,8203.25,8203.25,win,6.5,13.0,2.0,19.0,-0.25
2019-11-06,2019-11-06 08:31:00,8205.25,8212.25,8191.25,8191.25,win,7.0,14.0,2.0,14.5,-0.75
2019-11-06,2019-11-06 08:32:00,8201.75,8207.0,8191.25,8191.25,win,5.25,10.5,2.0,11.0,-0.25
2019-11-06,2019-11-06 08:33:00,8197.25,8203.0,8185.75,8203.0,loss,5.75,-5.75,-1.0,8.25,-6.5
2019-11-08,2019-11-08 09:00:00,8206.5,8223.5,8172.5,8223.5,loss,17.0,-17.0,-1.0,16.5,-19.25
2019-11-08,2019-11-08 09:01:00,8201.0,8216.0,8171.0,8216.0,loss,15.0,-15.0,-1.0,11.0,-16.0
2019-11-13,2019-11-13 08:50:00,8244.5,8251.0,8231.5,8251.0,loss,6.5,-6.5,-1.0,6.75,-7.0
2019-11-14,2019-11-14 08:34:00,8245.75,8254.25,8228.75,8254.25,loss,8.5,-8.5,-1.0,2.0,-9.25
2019-11-14,2019-11-14 08:40:00,8253.25,8258.25,8243.25,8243.25,win,5.0,10.0,2.0,10.75,-1.0
2019-11-14,2019-11-14 08:44:00,8247.75,8253.5,8236.25,8253.5,loss,5.75,-5.75,-1.0,6.25,-5.75
2019-11-14,2019-11-14 08:45:00,8243.25,8249.75,8230.25,8249.75,loss,6.5,-6.5,-1.0,1.75,-7.5
2019-11-14,2019-11-14 08:54:00,8248.5,8254.0,8237.5,8254.0,loss,5.5,-5.5,-1.0,1.25,-5.5
2019-11-14,2019-11-14 09:33:00,8248.5,8252.0,8241.5,8252.0,loss,3.5,-3.5,-1.0,3.0,-3.5
2019-11-14,2019-11-14 09:45:00,8248.0,8252.25,8239.5,8239.5,win,4.25,8.5,2.0,11.75,-2.0
2019-11-19,2019-11-19 08:33:00,8355.5,8360.5,8345.5,8345.5,win,5.0,10.0,2.0,13.25,-2.75
2019-11-19,2019-11-19 08:52:00,8344.25,8353.5,8325.75,8325.75,win,9.25,18.5,2.0,18.5,-4.5
2019-11-19,2019-11-19 08:59:00,8339.75,8344.75,8329.75,8344.75,loss,5.0,-5.0,-1.0,1.5,-5.0
2019-11-19,2019-11-19 10:47:00,8344.5,8349.25,8335.0,8349.25,loss,4.75,-4.75,-1.0,2.25,-6.25
2019-11-20,2019-11-20 10:59:00,8321.75,8327.5,8310.25,8327.5,loss,5.75,-5.75,-1.0,4.75,-7.75
2019-11-26,2019-11-26 08:32:00,8375.75,8386.25,8354.75,8386.25,loss,10.5,-10.5,-1.0,7.0,-10.5
2019-11-26,2019-11-26 08:33:00,8372.75,8378.25,8361.75,8378.25,loss,5.5,-5.5,-1.0,1.0,-7.75
2019-11-26,2019-11-26 08:44:00,8374.0,8382.0,8358.0,8382.0,loss,8.0,-8.0,-1.0,5.25,-8.25
2019-11-26,2019-11-26 09:06:00,8377.5,8384.0,8364.5,8384.0,loss,6.5,-6.5,-1.0,3.75,-6.75
2019-11-26,2019-11-26 09:19:00,8382.5,8386.25,8375.0,8386.25,loss,3.75,-3.75,-1.0,0.25,-4.75
2019-11-26,2019-11-26 09:39:00,8382.0,8385.5,8375.0,8385.5,loss,3.5,-3.5,-1.0,3.0,-5.0
2019-11-27,2019-11-27 08:31:00,8409.75,8414.75,8399.75,8414.75,loss,5.0,-5.0,-1.0,4.75,-5.75
2019-11-27,2019-11-27 08:32:00,8406.25,8411.5,8395.75,8411.5,loss,5.25,-5.25,-1.0,1.25,-8.25
2019-11-27,2019-11-27 08:40:00,8409.0,8413.5,8400.0,8413.5,loss,4.5,-4.5,-1.0,6.5,-5.5
2019-11-27,2019-11-27 09:02:00,8411.25,8417.75,8398.25,8417.75,loss,6.5,-6.5,-1.0,0.25,-7.25
2019-12-05,2019-12-05 08:32:00,8309.5,8315.5,8297.5,8315.5,loss,6.0,-6.0,-1.0,5.75,-6.75
2019-12-05,2019-12-05 08:51:00,8311.25,8316.5,8300.75,8316.5,loss,5.25,-5.25,-1.0,2.75,-6.0
2019-12-05,2019-12-05 08:59:00,8305.0,8312.0,8291.0,8291.0,win,7.0,14.0,2.0,17.75,-2.75
2019-12-05,2019-12-05 09:01:00,8302.5,8308.0,8291.5,8291.5,win,5.5,11.0,2.0,15.25,-4.75
2019-12-05,2019-12-05 09:06:00,8299.75,8304.75,8289.75,8289.75,win,5.0,10.0,2.0,12.5,-2.0
2019-12-09,2019-12-09 10:45:00,8393.75,8398.0,8385.25,8398.0,loss,4.25,-4.25,-1.0,2.25,-4.5
2019-12-11,2019-12-11 08:39:00,8367.25,8372.0,8357.75,8372.0,loss,4.75,-4.75,-1.0,3.75,-4.75
2019-12-11,2019-12-11 08:41:00,8364.5,8370.5,8352.5,8370.5,loss,6.0,-6.0,-1.0,0.0,-7.5
2019-12-12,2019-12-12 10:28:00,8442.25,8447.0,8432.75,8432.75,win,4.75,9.5,2.0,11.25,-4.25
2019-12-12,2019-12-12 10:30:00,8437.25,8442.75,8426.25,8442.75,loss,5.5,-5.5,-1.0,3.0,-6.5
2019-12-12,2019-12-12 10:34:00,8441.25,8447.5,8428.75,8428.75,win,6.25,12.5,2.0,25.0,-5.0
2019-12-12,2019-12-12 10:35:00,8436.5,8443.25,8423.0,8443.25,loss,6.75,-6.75,-1.0,3.25,-8.0
2019-12-12,2019-12-12 10:41:00,8436.0,8442.5,8423.0,8442.5,loss,6.5,-6.5,-1.0,5.5,-7.25
2019-12-12,2019-12-12 10:42:00,8431.75,8438.25,8418.75,8438.25,loss,6.5,-6.5,-1.0,1.25,-6.75
2019-12-12,2019-12-12 10:55:00,8432.25,8441.5,8413.75,8413.75,win,9.25,18.5,2.0,21.0,-2.75
2019-12-12,2019-12-12 10:56:00,8427.25,8436.0,8409.75,8409.75,win,8.75,17.5,2.0,24.75,-7.75
2019-12-13,2019-12-13 08:50:00,8490.0,8496.25,8477.5,8496.25,loss,6.25,-6.25,-1.0,2.0,-8.75
2019-12-13,2019-12-13 09:55:00,8499.5,8506.75,8485.0,8506.75,loss,7.25,-7.25,-1.0,0.75,-9.0
2019-12-13,2019-12-13 10:20:00,8494.0,8500.5,8481.0,8481.0,win,6.5,13.0,2.0,13.0,-3.25
2019-12-13,2019-12-13 10:25:00,8487.75,8495.25,8472.75,8495.25,loss,7.5,-7.5,-1.0,6.75,-8.0
2019-12-17,2019-12-17 08:41:00,8605.75,8615.0,8587.25,8601.25,win,9.25,4.5,0.49,9.5,-8.0
2019-12-23,2019-12-23 09:06:00,8722.5,8729.5,8708.5,8729.5,loss,7.0,-7.0,-1.0,2.0,-7.0
2019-12-23,2019-12-23 09:27:00,8723.5,8726.75,8717.0,8726.75,loss,3.25,-3.25,-1.0,0.75,-3.75
2019-12-24,2019-12-24 08:34:00,8726.25,8733.0,8712.75,8712.75,win,6.75,13.5,2.0,17.25,0.0
2019-12-24,2019-12-24 08:35:00,8723.0,8727.25,8714.5,8714.5,win,4.25,8.5,2.0,8.5,-2.25
2019-12-24,2019-12-24 08:36:00,8720.0,8724.0,8712.0,8724.0,loss,4.0,-4.0,-1.0,1.25,-5.25
2019-12-27,2019-12-27 08:53:00,8804.5,8809.5,8794.5,8794.5,win,5.0,10.0,2.0,15.0,-2.75
2019-12-27,2019-12-27 08:56:00,8801.0,8807.5,8788.0,8788.0,win,6.5,13.0,2.0,15.0,-0.75
2019-12-27,2019-12-27 08:57:00,8797.0,8802.75,8785.5,8785.5,win,5.75,11.5,2.0,16.5,-1.75
2019-12-27,2019-12-27 08:58:00,8791.25,8799.75,8774.25,8799.75,loss,8.5,-8.5,-1.0,11.25,-8.75
2019-12-27,2019-12-27 08:59:00,8787.5,8793.25,8776.0,8793.25,loss,5.75,-5.75,-1.0,7.5,-7.25
2019-12-27,2019-12-27 09:00:00,8781.5,8791.0,8762.5,8791.0,loss,9.5,-9.5,-1.0,1.5,-11.0
2019-12-27,2019-12-27 09:29:00,8803.5,8809.75,8791.0,8809.75,loss,6.25,-6.25,-1.0,4.0,-7.5
2019-12-27,2019-12-27 09:33:00,8800.25,8807.5,8785.75,8807.5,loss,7.25,-7.25,-1.0,0.75,-10.75
2019-12-27,2019-12-27 09:39:00,8803.5,8808.0,8794.5,8808.0,loss,4.5,-4.5,-1.0,1.5,-5.5
2019-12-27,2019-12-27 09:42:00,8803.25,8808.5,8792.75,8808.5,loss,5.25,-5.25,-1.0,1.0,-5.75
2019-12-31,2019-12-31 09:03:00,8726.75,8734.0,8712.25,8712.25,win,7.25,14.5,2.0,17.5,-3.5
2019-12-31,2019-12-31 09:07:00,8716.75,8722.0,8706.25,8722.0,loss,5.25,-5.25,-1.0,2.25,-6.0
2020-01-02,2020-01-02 09:16:00,8811.75,8824.75,8785.75,8824.75,loss,13.0,-13.0,-1.0,9.5,-14.25
2020-01-07,2020-01-07 08:31:00,8862.0,8875.5,8835.0,8875.5,loss,13.5,-13.5,-1.0,5.0,-16.0
2020-01-07,2020-01-07 08:38:00,8868.25,8875.75,8853.25,8853.25,win,7.5,15.0,2.0,28.25,0.0
2020-01-07,2020-01-07 08:39:00,8855.25,8869.25,8827.25,8869.25,loss,14.0,-14.0,-1.0,20.75,-14.5
2020-01-07,2020-01-07 08:40:00,8845.0,8856.5,8822.0,8856.5,loss,11.5,-11.5,-1.0,10.5,-17.5
2020-01-07,2020-01-07 09:26:00,8860.25,8868.0,8844.75,8868.0,loss,7.75,-7.75,-1.0,5.5,-12.25
2020-01-10,2020-01-10 08:31:00,9034.75,9042.75,9018.75,9018.75,win,8.0,16.0,2.0,19.0,-1.25
2020-01-10,2020-01-10 08:33:00,9029.0,9035.5,9016.0,9016.0,win,6.5,13.0,2.0,13.25,-1.5
2020-01-10,2020-01-10 08:34:00,9022.75,9031.5,9005.25,9005.25,win,8.75,17.5,2.0,18.25,-3.5
2020-01-10,2020-01-10 08:35:00,9018.5,9027.25,9001.0,9027.25,loss,8.75,-8.75,-1.0,14.0,-11.25
2020-01-10,2020-01-10 08:37:00,9017.75,9025.25,9002.75,9025.25,loss,7.5,-7.5,-1.0,13.25,-8.5
2020-01-10,2020-01-10 08:38:00,9012.75,9021.0,8996.25,9021.0,loss,8.25,-8.25,-1.0,8.25,-8.25
2020-01-10,2020-01-10 08:39:00,9008.0,9016.0,8992.0,9016.0,loss,8.0,-8.0,-1.0,3.5,-10.25
2020-01-10,2020-01-10 10:32:00,9016.25,9022.0,9004.75,9022.0,loss,5.75,-5.75,-1.0,3.25,-7.25
2020-01-10,2020-01-10 10:49:00,9014.25,9019.0,9004.75,9019.0,loss,4.75,-4.75,-1.0,4.0,-7.5
2020-01-10,2020-01-10 10:50:00,9010.75,9016.25,8999.75,9016.25,loss,5.5,-5.5,-1.0,0.5,-5.5
2020-01-13,2020-01-13 08:42:00,9011.25,9022.5,8988.75,9022.5,loss,11.25,-11.25,-1.0,7.5,-11.75
2020-01-16,2020-01-16 09:39:00,9098.75,9106.0,9084.25,9106.0,loss,7.25,-7.25,-1.0,1.0,-8.0
2020-01-16,2020-01-16 09:54:00,9095.0,9100.75,9083.5,9100.75,loss,5.75,-5.75,-1.0,5.25,-8.0
2020-01-16,2020-01-16 10:09:00,9098.0,9102.0,9090.0,9090.0,win,4.0,8.0,2.0,12.0,-1.5
2020-01-16,2020-01-16 10:12:00,9092.0,9097.75,9080.5,9080.5,win,5.75,11.5,2.0,15.5,-0.5
2020-01-16,2020-01-16 10:13:00,9088.25,9093.5,9077.75,9077.75,win,5.25,10.5,2.0,11.75,-3.0
2020-01-16,2020-01-16 10:15:00,9085.75,9092.25,9072.75,9092.25,loss,6.5,-6.5,-1.0,9.25,-7.25
2020-01-16,2020-01-16 10:16:00,9082.75,9089.25,9069.75,9089.25,loss,6.5,-6.5,-1.0,6.25,-6.5
2020-01-16,2020-01-16 10:57:00,9094.25,9097.25,9088.25,9097.25,loss,3.0,-3.0,-1.0,1.5,-4.25
2020-01-16,2020-01-16 11:00:00,9094.0,9097.25,9087.5,9097.25,loss,3.25,-3.25,-1.0,0.25,-4.5
2020-01-17,2020-01-17 08:37:00,9150.75,9163.25,9125.75,9163.25,loss,12.5,-12.5,-1.0,10.75,-14.25
2020-01-17,2020-01-17 08:39:00,9145.75,9155.25,9126.75,9155.25,loss,9.5,-9.5,-1.0,5.75,-9.5
2020-01-17,2020-01-17 09:07:00,9156.25,9161.0,9146.75,9161.0,loss,4.75,-4.75,-1.0,1.75,-4.75
2020-01-17,2020-01-17 09:12:00,9153.75,9159.5,9142.25,9159.5,loss,5.75,-5.75,-1.0,8.5,-6.25
2020-01-17,2020-01-17 09:13:00,9149.75,9155.5,9138.25,9155.5,loss,5.75,-5.75,-1.0,4.5,-6.0
2020-01-17,2020-01-17 09:16:00,9146.25,9152.25,9134.25,9152.25,loss,6.0,-6.0,-1.0,1.0,-7.75
2020-01-17,2020-01-17 09:37:00,9156.0,9161.25,9145.5,9145.5,win,5.25,10.5,2.0,10.5,-2.5
2020-01-17,2020-01-17 09:40:00,9154.5,9159.0,9145.5,9145.5,win,4.5,9.0,2.0,9.0,-3.25
2020-01-17,2020-01-17 10:14:00,9134.25,9141.5,9119.75,9141.5,loss,7.25,-7.25,-1.0,4.25,-7.5
2020-01-17,2020-01-17 10:15:00,9131.0,9137.75,9117.5,9137.75,loss,6.75,-6.75,-1.0,1.0,-7.0
2020-01-17,2020-01-17 10:43:00,9139.25,9144.5,9128.75,9144.5,loss,5.25,-5.25,-1.0,0.0,-5.25
2020-01-17,2020-01-17 10:47:00,9141.5,9144.25,9136.0,9144.25,loss,2.75,-2.75,-1.0,3.0,-3.0
2020-01-17,2020-01-17 10:49:00,9138.75,9143.5,9129.25,9143.5,loss,4.75,-4.75,-1.0,0.0,-4.75
2020-01-20,2020-01-20 09:33:00,9167.75,9170.5,9162.25,9162.25,win,2.75,5.5,2.0,6.5,-0.75
2020-01-20,2020-01-20 09:34:00,9166.5,9169.5,9160.5,9169.5,loss,3.0,-3.0,-1.0,5.25,-4.25
2020-01-20,2020-01-20 09:35:00,9164.0,9167.5,9157.0,9167.5,loss,3.5,-3.5,-1.0,2.75,-3.5
2020-01-20,2020-01-20 09:36:00,9162.5,9166.0,9155.5,9166.0,loss,3.5,-3.5,-1.0,0.0,-5.0
2020-01-20,2020-01-20 09:41:00,9164.25,9167.0,9158.75,9167.0,loss,2.75,-2.75,-1.0,0.0,-2.75
2020-01-20,2020-01-20 10:06:00,9166.0,9169.0,9160.0,9169.0,loss,3.0,-3.0,-1.0,1.0,-3.25
2020-01-22,2020-01-22 10:14:00,9225.75,9233.0,9211.25,9233.0,loss,7.25,-7.25,-1.0,7.25,-8.25
2020-01-22,2020-01-22 10:15:00,9219.5,9227.5,9203.5,9227.5,loss,8.0,-8.0,-1.0,1.0,-8.0
2020-01-22,2020-01-22 10:58:00,9227.5,9231.75,9219.0,9231.75,loss,4.25,-4.25,-1.0,0.0,-6.25
2020-01-24,2020-01-24 08:33:00,9272.5,9284.25,9249.0,9249.0,win,11.75,23.5,2.0,24.25,-3.25
2020-01-24,2020-01-24 08:35:00,9264.0,9274.5,9243.0,9243.0,win,10.5,21.0,2.0,24.75,-9.75
2020-01-24,2020-01-24 08:48:00,9259.0,9268.0,9241.0,9268.0,loss,9.0,-9.0,-1.0,1.0,-9.25
2020-01-24,2020-01-24 09:19:00,9248.75,9255.75,9234.75,9234.75,win,7.0,14.0,2.0,16.25,-2.5
2020-01-24,2020-01-24 09:21:00,9242.75,9250.25,9227.75,9250.25,loss,7.5,-7.5,-1.0,14.25,-8.75
2020-01-24,2020-01-24 10:14:00,9252.25,9256.0,9244.75,9244.75,win,3.75,7.5,2.0,27.25,-2.0
2020-01-24,2020-01-24 10:15:00,9249.75,9255.25,9238.75,9238.75,win,5.5,11.0,2.0,24.75,-4.5
2020-01-24,2020-01-24 10:18:00,9246.75,9252.0,9236.25,9236.25,win,5.25,10.5,2.0,21.75,0.0
2020-01-24,2020-01-24 10:19:00,9228.0,9247.75,9188.5,9188.5,win,19.75,39.5,2.0,43.0,-10.25
2020-01-27,2020-01-27 08:56:00,8980.75,8991.0,8960.25,8960.25,win,10.25,20.5,2.0,21.25,-5.25
2020-01-27,2020-01-27 09:01:00,8975.0,8987.0,8951.0,8987.0,loss,12.0,-12.0,-1.0,16.5,-19.0
2020-01-27,2020-01-27 09:02:00,8966.5,8977.0,8945.5,8977.0,loss,10.5,-10.5,-1.0,8.0,-14.25
2020-01-27,2020-01-27 09:37:00,8973.25,8983.0,8953.75,8983.0,loss,9.75,-9.75,-1.0,1.0,-12.75
2020-01-29,2020-01-29 08:49:00,9127.25,9133.25,9115.25,9115.25,win,6.0,12.0,2.0,16.5,-0.75
2020-01-29,2020-01-29 08:50:00,9120.5,9129.0,9103.5,9103.5,win,8.5,17.0,2.0,19.75,-7.0
2020-01-29,2020-01-29 08:55:00,9119.75,9126.0,9107.25,9107.25,win,6.25,12.5,2.0,12.5,0.0
2020-02-05,2020-02-05 09:27:00,9357.0,9374.25,9322.5,9322.5,win,17.25,34.5,2.0,39.25,0.0
2020-02-05,2020-02-05 09:28:00,9348.25,9358.0,9328.75,9328.75,win,9.75,19.5,2.0,21.25,-6.25
2020-02-05,2020-02-05 09:31:00,9342.75,9354.75,9318.75,9318.75,win,12.0,24.0,2.0,25.0,-11.75
2020-02-05,2020-02-05 10:25:00,9354.5,9360.5,9342.5,9360.5,loss,6.0,-6.0,-1.0,6.5,-6.0
2020-02-11,2020-02-11 10:37:00,9573.0,9580.25,9558.5,9558.5,win,7.25,14.5,2.0,16.25,-1.25
2020-02-11,2020-02-11 10:38:00,9568.25,9575.25,9554.25,9554.25,win,7.0,14.0,2.0,15.5,0.0
2020-02-11,2020-02-11 10:39:00,9560.25,9569.25,9542.25,9569.25,loss,9.0,-9.0,-1.0,7.5,-11.5
2020-02-12,2020-02-12 08:52:00,9569.0,9576.75,9553.5,9576.75,loss,7.75,-7.75,-1.0,8.0,-7.75
2020-02-12,2020-02-12 08:56:00,9566.0,9572.0,9554.0,9572.0,loss,6.0,-6.0,-1.0,5.0,-7.0
2020-02-12,2020-02-12 09:05:00,9565.75,9577.75,9541.75,9577.75,loss,12.0,-12.0,-1.0,6.5,-12.75
2020-02-12,2020-02-12 09:08:00,9559.75,9571.5,9536.25,9571.5,loss,11.75,-11.75,-1.0,0.25,-12.0
2020-02-13,2020-02-13 09:02:00,9559.5,9569.75,9539.0,9569.75,loss,10.25,-10.25,-1.0,5.25,-11.5
2020-02-17,2020-02-17 08:46:00,9657.75,9663.5,9646.25,9663.5,loss,5.75,-5.75,-1.0,2.0,-6.5
2020-02-18,2020-02-18 10:29:00,9589.0,9597.0,9573.0,9597.0,loss,8.0,-8.0,-1.0,0.75,-10.0
2020-02-18,2020-02-18 10:40:00,9588.0,9593.5,9577.0,9593.5,loss,5.5,-5.5,-1.0,9.75,-5.5
2020-02-18,2020-02-18 10:45:00,9579.0,9584.25,9568.5,9584.25,loss,5.25,-5.25,-1.0,0.5,-6.75
2020-02-20,2020-02-20 09:17:00,9713.5,9718.75,9703.0,9703.0,win,5.25,10.5,2.0,15.25,-3.0
2020-02-20,2020-02-20 09:20:00,9711.75,9717.5,9700.25,9700.25,win,5.75,11.5,2.0,13.5,-1.0
2020-02-20,2020-02-20 09:21:00,9709.0,9713.75,9699.5,9699.5,win,4.75,9.5,2.0,10.75,-0.25
2020-02-20,2020-02-20 09:22:00,9706.0,9710.25,9697.5,9697.5,win,4.25,8.5,2.0,8.75,-0.25
2020-02-20,2020-02-20 09:23:00,9700.0,9707.25,9685.5,9707.25,loss,7.25,-7.25,-1.0,2.75,-7.25
2020-02-25,2020-02-25 08:33:00,9144.0,9178.5,9075.0,9075.0,win,34.5,69.0,2.0,75.75,-33.75
2020-02-25,2020-02-25 08:35:00,9134.75,9155.25,9093.75,9155.25,loss,20.5,-20.5,-1.0,1.25,-32.5
2020-02-25,2020-02-25 08:37:00,9134.75,9154.25,9095.75,9154.25,loss,19.5,-19.5,-1.0,0.5,-32.5
2020-02-27,2020-02-27 10:24:00,8691.0,8719.75,8633.5,8633.5,win,28.75,57.5,2.0,57.75,-4.0
2020-03-02,2020-03-02 08:40:00,8491.5,8523.0,8428.5,8523.0,loss,31.5,-31.5,-1.0,0.5,-41.75
2020-03-03,2020-03-03 08:36:00,8831.5,8854.5,8785.5,8785.5,win,23.0,46.0,2.0,50.5,-11.5
2020-03-03,2020-03-03 08:37:00,8812.75,8834.25,8769.75,8834.25,loss,21.5,-21.5,-1.0,11.25,-24.5
2020-03-03,2020-03-03 09:16:00,8829.5,8879.75,8729.0,8879.75,loss,50.25,-50.25,-1.0,1.5,-56.0
2020-03-03,2020-03-03 10:13:00,8801.25,8830.0,8743.75,8830.0,loss,28.75,-28.75,-1.0,15.5,-35.75
2020-03-04,2020-03-04 08:38:00,8700.25,8723.75,8653.25,8723.75,loss,23.5,-23.5,-1.0,13.25,-24.25
