signal_id,ts,open,high,low,close,volume,trade_date,year,hour,minute,bias15,prev_close,prev_volume,in_orb,after_orb,orb_high,orb_low,orb_break_up_bar,orb_break_down_bar,orb_broke_up,orb_broke_down,bar_range,body_signed,body_abs,body_pct,bear_move,bull_move,vol_spike,long_signal,short_signal,direction,side,long_entry_382,long_entry_50,short_entry_382,short_entry_50,entry_382,entry_50,stop,risk_382,risk_50
594,2026-03-19T13:00:00.000000,24508.75,24595.5,24506.0,24584.25,10666.0,2026-03-19,2026,13,0,1,24509.75,7104.0,false,true,24540.5,24422.5,true,false,true,true,89.5,75.5,75.5,84.35754189944134,-75.5,75.5,true,true,false,1,LONG,24540.189,24550.75,24561.311,24550.75,24540.189,24550.75,24422.5,117.68899999999849,128.25
595,2026-03-23T10:25:00.000000,24387.25,24387.5,24308.5,24317.5,7690.0,2026-03-23,2026,10,25,-1,24387.75,4553.0,false,true,24654.25,24596.0,false,true,true,true,79.0,-69.75,69.75,88.29113924050634,69.75,-69.75,true,false,true,-1,SHORT,24338.678,24348.0,24357.322,24348.0,24357.322,24348.0,24654.25,296.9279999999999,306.25
597,2026-03-24T12:35:00.000000,24280.25,24348.0,24279.75,24345.25,5010.0,2026-03-24,2026,12,35,1,24281.25,4462.0,false,true,24251.75,24182.75,true,false,true,true,68.25,65.0,65.0,95.23809523809523,-65.0,65.0,true,true,false,1,LONG,24305.8215,24313.875,24321.9285,24313.875,24305.8215,24313.875,24182.75,123.0714999999982,131.125
598,2026-03-24T14:20:00.000000,24257.0,24496.0,24256.25,24490.75,9482.0,2026-03-24,2026,14,20,1,24256.25,1400.0,false,true,24251.75,24182.75,true,false,true,true,239.75,233.75,233.75,97.49739311783108,-233.75,233.75,true,true,false,1,LONG,24347.8345,24376.125,24404.4155,24376.125,24347.8345,24376.125,24182.75,165.08450000000084,193.375
599,2026-03-24T14:35:00.000000,24434.25,24540.0,24430.0,24524.75,3588.0,2026-03-24,2026,14,35,1,24429.0,3263.0,false,true,24251.75,24182.75,true,false,true,true,110.0,90.5,90.5,82.27272727272728,-90.5,90.5,true,true,false,1,LONG,24472.02,24485.0,24497.98,24485.0,24472.02,24485.0,24182.75,289.27000000000044,302.25
600,2026-03-31T10:35:00.000000,23544.75,23670.25,23531.25,23668.75,10221.0,2026-03-31,2026,10,35,1,23545.0,2340.0,false,true,23587.75,23476.75,true,false,true,true,139.0,124.0,124.0,89.20863309352518,-124.0,124.0,true,true,false,1,LONG,23584.348,23600.75,23617.152,23600.75,23584.348,23600.75,23476.75,107.59800000000178,124.0
601,2026-03-31T11:00:00.000000,23775.75,23863.25,23771.0,23840.75,11079.0,2026-03-31,2026,11,0,1,23775.25,6955.0,false,true,23587.75,23476.75,true,false,true,true,92.25,65.0,65.0,70.46070460704607,-65.0,65.0,true,true,false,1,LONG,23806.2395,23817.125,23828.0105,23817.125,23806.2395,23817.125,23476.75,329.4894999999997,340.375
602,2026-04-07T13:15:00.000000,24133.0,24270.5,24125.75,24251.75,11088.0,2026-04-07,2026,13,15,1,24132.25,3885.0,false,true,24144.5,24059.25,true,false,true,true,144.75,118.75,118.75,82.03799654576856,-118.75,118.75,true,true,false,1,LONG,24181.0445,24198.125,24215.2055,24198.125,24181.0445,24198.125,24059.25,121.79449999999997,138.875
604,2026-04-21T13:40:00.000000,26722.5,26725.5,26551.75,26573.25,16836.0,2026-04-21,2026,13,40,-1,26722.0,7176.0,false,true,26859.5,26818.0,false,true,false,true,173.75,-149.25,149.25,85.89928057553958,149.25,-149.25,true,false,true,-1,SHORT,26618.1225,26638.625,26659.1275,26638.625,26659.1275,26638.625,26859.5,200.3725000000013,220.875
605,2026-04-23T11:35:00.000000,26931.0,26950.75,26846.75,26860.75,11319.0,2026-04-23,2026,11,35,-1,26931.5,9749.0,false,true,27059.0,27004.75,false,true,true,true,104.0,-70.25,70.25,67.54807692307693,70.25,-70.25,true,false,true,-1,SHORT,26886.478,26898.75,26911.022,26898.75,26911.022,26898.75,27059.0,147.97799999999916,160.25
606,2026-04-23T11:40:00.000000,26860.75,26864.0,26744.5,26761.0,13601.0,2026-04-23,2026,11,40,-1,26860.75,11319.0,false,true,27059.0,27004.75,false,true,true,true,119.5,-99.75,99.75,83.47280334728033,99.75,-99.75,true,false,true,-1,SHORT,26790.149,26804.25,26818.351,26804.25,26818.351,26804.25,27059.0,240.64900000000125,254.75
607,2026-04-24T09:40:00.000000,27313.5,27392.0,27310.25,27387.75,9801.0,2026-04-24,2026,9,40,1,27314.25,4128.0,false,true,27258.25,27167.75,true,false,true,false,81.75,74.25,74.25,90.82568807339449,-74.25,74.25,true,true,false,1,LONG,27341.4785,27351.125,27360.7715,27351.125,27341.4785,27351.125,27167.75,173.72850000000108,183.375
608,2026-04-29T09:50:00.000000,27286.5,27291.0,27199.25,27219.0,11932.0,2026-04-29,2026,9,50,-1,27284.25,2679.0,false,true,27315.5,27248.5,false,true,false,true,91.75,-67.5,67.5,73.56948228882834,67.5,-67.5,true,false,true,-1,SHORT,27234.2985,27245.125,27255.9515,27245.125,27255.9515,27245.125,27315.5,59.548500000000786,70.375
609,2026-04-29T14:10:00.000000,27287.5,27295.5,27118.25,27131.25,8615.0,2026-04-29,2026,14,10,-1,27287.5,6327.0,false,true,27315.5,27248.5,false,true,true,true,177.25,-156.25,156.25,88.15232722143864,156.25,-156.25,true,false,true,-1,SHORT,27185.9595,27206.875,27227.7905,27206.875,27227.7905,27206.875,27315.5,87.70950000000084,108.625
610,2026-05-04T09:15:00.000000,27854.25,27867.75,27769.5,27782.75,9736.0,2026-05-04,2026,9,15,-1,27854.5,5390.0,false,true,27930.0,27864.0,false,true,true,true,98.25,-71.5,71.5,72.7735368956743,71.5,-71.5,true,false,true,-1,SHORT,27807.0315,27818.625,27830.2185,27818.625,27830.2185,27818.625,27930.0,99.78150000000096,111.375
